scraped_at,region,property_type,transaction_type,title,price,price_display,currency,bedrooms,bathrooms,carpark,size_sqft,area,state,full_address,furnishing,seller_name,seller_type,listing_url
2026-05-29T04:25:03.907425+00:00,sabah,single-storey,For Sale,"Single storey house at kolombong below value,taman dai Ming",530000.0,"RM 530,000",MYR,3,1,,2151,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/single-storey-house-at-kolombong-below-value-taman-dai-ming-114134001.htm
2026-05-29T19:57:28.024804+00:00,sabah,townhouse,For Sale,CL999NEWLY TOWNHOUSE|Rimba Hills|Fully Furnished|2 Storey|Lokawi|Sabah,650000.0,"RM 650,000",MYR,4,3,,1519,Papar,Sabah,,,,,https://www.mudah.my/cl999newly-townhouse-rimba-hills-fully-furnished-2-storey-lokawi-sabah-113752916.htm
2026-05-29T19:57:27.747799+00:00,sabah,townhouse,For Sale,Townhouse @ GraceVille Sembulan| 4 Bedrooms Landed 2.5 Storey,1100000.0,"RM 1,100,000",MYR,4,4,,2270,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/townhouse-graceville-sembulan-4-bedrooms-landed-2-5-storey-113692391.htm
2026-05-29T19:55:32.400759+00:00,sabah,townhouse,For Sale,Grace Ville 2.5 storey Townhouse | sembulan | KK City | Airport |,1200000.0,"RM 1,200,000 per month",MYR,5,4,,2270,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/grace-ville-2-5-storey-townhouse-sembulan-kk-city-airport-114456234.htm
2026-05-29T19:55:29.070301+00:00,sabah,townhouse,For Sale,Grace Ville Townhouse For Sale | Sembulan,1150000.0,"RM 1,150,000 per month",MYR,5,4,,2270,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/grace-ville-townhouse-for-sale-sembulan-114504178.htm
2026-05-29T19:55:28.706302+00:00,sabah,townhouse,For Sale,Well Kept 2623sf Signal Hill Tower Townhouse Condo Likas Kota Kinabalu,1300000.0,"RM 1,300,000",MYR,4,3,,2623,Kota Kinabalu,Sabah,"No.93, Jalan Bukit Bendera Lower, Signal Hill, 88400 Kota Kinabalu, Sabah",,,,https://www.mudah.my/well-kept-2623sf-signal-hill-tower-townhouse-condo-likas-kota-kinabalu-111357082.htm
2026-05-29T19:55:28.422298+00:00,sabah,townhouse,For Sale,"Ganang Villa Townhouse, Kepayan, Kota Kinabalu",630000.0,"RM 630,000",MYR,4,4,,2100,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/ganang-villa-townhouse-kepayan-kota-kinabalu-114466898.htm
2026-05-29T19:55:28.183298+00:00,sabah,townhouse,For Sale,Townhouse @ GraceVille Sembulan For Sale (Direct Owner),1200000.0,"RM 1,200,000",MYR,4,4,,2270,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/townhouse-graceville-sembulan-for-sale-direct-owner-114466902.htm
2026-05-29T19:55:27.982294+00:00,sabah,townhouse,For Sale,Luyang Perdana Townhouse First Floor,850000.0,"RM 850,000 per month",MYR,3,2,,1361,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/luyang-perdana-townhouse-first-floor-114433736.htm
2026-05-29T19:54:14.380100+00:00,sabah,townhouse,For Sale,Taman Townhouse / luyang / Kota Kinabalu / seri Gaya /sri gaya,990000.0,"RM 990,000",MYR,3,3,,2260,Kota Kinabalu,Sabah,Taman Townhouse / luyang / Kota Kinabalu / seri Gaya /sri gaya,,,,https://www.mudah.my/taman-townhouse-luyang-kota-kinabalu-seri-gaya-sri-gaya-112087838.htm
2026-05-29T19:53:44.736419+00:00,sabah,townhouse,For Sale,Exclusive Duta Garden Bundusan Penampang Townhouse Gated & Guarded,550000.0,"RM 550,000",MYR,4,3,,1750,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/exclusive-duta-garden-bundusan-penampang-townhouse-gated-guarded-112369771.htm
2026-05-29T19:53:43.773415+00:00,sabah,townhouse,For Sale,Exclusive Taman Aman Sutra Iramanis Likas Townhouse for Sale,700000.0,"RM 700,000 per month",MYR,4,3,,1864,Kota Kinabalu,Sabah,Exclusive Taman Aman Sutra Iramanis Likas Townhouse for Sale,,,,https://www.mudah.my/exclusive-taman-aman-sutra-iramanis-likas-townhouse-for-sale-113365240.htm
2026-05-29T19:53:38.783976+00:00,sabah,townhouse,For Sale,Corner Unit Townhouse with Land | Rimba Hills | Lok Kawi | Papar,630000.0,"RM 630,000",MYR,4,3,,2010,Papar,Sabah,,,,,https://www.mudah.my/corner-unit-townhouse-with-land-rimba-hills-lok-kawi-papar-110608052.htm
2026-05-29T19:53:21.469530+00:00,sabah,townhouse,For Sale,Grace Ville 2.5 Storey Landed Townhouse @Kota Kinabalu,1100000.0,"RM 1,100,000",MYR,5,4,,2270,Kota Kinabalu,Sabah,"Jalan Pantai Sembulan, Kampung Sembulan Baru, 88100 Kota Kinabalu, Sabah",,,,https://www.mudah.my/grace-ville-2-5-storey-landed-townhouse-kota-kinabalu-114110070.htm
2026-05-29T19:52:17.385277+00:00,sabah,townhouse,For Sale,Duta Garden Townhouse | Bundusan | FOR SALE💥💥,550000.0,"RM 550,000",MYR,3,3,,1750,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/duta-garden-townhouse-bundusan-for-sale-114689996.htm
2026-05-29T19:52:16.984279+00:00,sabah,townhouse,For Sale,Grace Ville Townhouse/For Sale/Sembulan/Kota Kinabalu,1200000.0,"RM 1,200,000",MYR,4,4,,2000,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/grace-ville-townhouse-for-sale-sembulan-kota-kinabalu-113878067.htm
2026-05-29T19:52:16.338271+00:00,sabah,townhouse,For Sale,Villa Mutiara Menggatal|NEW Townhouse|100% Loan|First Home Scheme,367980.0,"RM 367,980",MYR,3,2,,1262,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/villa-mutiara-menggatal-new-townhouse-100-loan-first-home-scheme-111455746.htm
2026-05-29T19:52:14.591264+00:00,sabah,townhouse,For Sale,Taman Amansutra Phase 2 | Townhouse | Iramanis | 2 Storey | Kolombong,690000.0,"RM 690,000",MYR,3,4,,1650,Kota Kinabalu,Sabah,Taman Amansutra Phase 2 | Townhouse | Iramanis | 2 Storey | Kolombong,,,,https://www.mudah.my/taman-amansutra-phase-2-townhouse-iramanis-2-storey-kolombong-114551569.htm
2026-05-29T19:50:35.262896+00:00,sabah,townhouse,For Sale,Ganang Villa Townhouse @ Kepayan (3 Tingkat) - 1800 sqft - Strategik,630000.0,"RM 630,000",MYR,3,3,,1800,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/ganang-villa-townhouse-kepayan-3-tingkat-1800-sqft-strategik-114698302.htm
2026-05-29T19:50:34.523893+00:00,sabah,townhouse,For Sale,Double storey townhouse | Duta garden| for sale | KK,550000.0,"RM 550,000",MYR,3,2,,1750,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/double-storey-townhouse-duta-garden-for-sale-kk-114545187.htm
2026-05-29T19:49:28.448743+00:00,sabah,townhouse,For Sale,Signal Hill Tower Townhouse condo unit for Sale,1280000.0,"RM 1,280,000",MYR,5,3,,2623,Kota Kinabalu,Sabah,"No.93, Jalan Bukit Bendera Lower, Signal Hill, 88400 Kota Kinabalu, Sabah",,,,https://www.mudah.my/signal-hill-tower-townhouse-condo-unit-for-sale-113571354.htm
2026-05-29T19:49:14.230889+00:00,sabah,townhouse,For Sale,3-storey near Sutera Harbour IMAGO KK KKIA Grace ville Townhouse,1200000.0,"RM 1,200,000",MYR,5,4,,2270,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/3-storey-near-sutera-harbour-imago-kk-kkia-grace-ville-townhouse-112094475.htm
2026-05-29T19:47:53.397723+00:00,sabah,townhouse,For Sale,Rimba Hill Kinarut Lokkawi Putatan CL999 New Double Storey Townhouse,590000.0,"RM 590,000",MYR,4,3,,1519,Putatan,Sabah,,,,,https://www.mudah.my/rimba-hill-kinarut-lokkawi-putatan-cl999-new-double-storey-townhouse-112869301.htm
2026-05-29T19:46:40.667436+00:00,sabah,townhouse,For Sale,Ganang Villa Townhouse | Newly Renovated,630000.0,"RM 630,000",MYR,3,4,,1800,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/ganang-villa-townhouse-newly-renovated-114635590.htm
2026-05-29T19:45:13.428216+00:00,sabah,townhouse,For Sale,3 Storey Townhouse|Renovated|Seri Gaya|Luyang|Damai,990000.0,"RM 990,000",MYR,3,3,,2431,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/3-storey-townhouse-renovated-seri-gaya-luyang-damai-113736567.htm
2026-05-29T19:34:55.457191+00:00,sabah,townhouse,For Sale,"2,623 sqft Multi Level Townhouse Condo at Signal Hill Tower for Sale",1500000.0,"RM 1,500,000",MYR,4,4,,2623,Kota Kinabalu,Sabah,"No.93, Jalan Bukit Bendera Lower, Signal Hill, 88400 Kota Kinabalu, Sabah",,,,https://www.mudah.my/2-623-sqft-multi-level-townhouse-condo-at-signal-hill-tower-for-sale-106398921.htm
2026-05-29T19:34:52.775170+00:00,sabah,townhouse,For Sale,FOR SALE |1.5-Storey Townhouse | Corner |Luyang Perdana Town Villa |KK,830000.0,"RM 830,000",MYR,4,3,,1422,Luyang,Sabah,,,,,https://www.mudah.my/for-sale-1-5-storey-townhouse-corner-luyang-perdana-town-villa-kk-113934193.htm
2026-05-29T19:34:50.855163+00:00,sabah,townhouse,For Sale,Luyang Taman Townhouse Sri Gaya,990000.0,"RM 990,000",MYR,3,3,,2260,Kota Kinabalu,Sabah,Luyang Taman Townhouse Sri Gaya,,,,https://www.mudah.my/luyang-taman-townhouse-sri-gaya-114428793.htm
2026-05-29T19:34:48.363147+00:00,sabah,townhouse,For Sale,Cosy Kota Kinabalu Townhouse FOR SALE,1100000.0,"RM 1,100,000",MYR,4,3,,1760,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/cosy-kota-kinabalu-townhouse-for-sale-112511110.htm
2026-05-29T19:34:42.908119+00:00,sabah,townhouse,For Sale,New 2 storey townhouse / kingfisher park / house for sale,530888.0,"RM 530,888",MYR,3,3,,1108,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/new-2-storey-townhouse-kingfisher-park-house-for-sale-114469467.htm
2026-05-29T19:34:40.214097+00:00,sabah,townhouse,For Sale,"Ganang Villa Townhouse, Kepayan, Kota Kinabalu",630000.0,"RM 630,000",MYR,4,4,,2100,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/ganang-villa-townhouse-kepayan-kota-kinabalu-114466888.htm
2026-05-29T19:34:38.195097+00:00,sabah,townhouse,For Sale,"Taman kobusak jaya townhouse for sale kepayan,plaza333,kkia,lido,",800000.0,"RM 800,000",MYR,3,3,,2535,Kota Kinabalu,Sabah,"Taman kobusak jaya townhouse for sale kepayan,plaza333,kkia,lido,",,,,https://www.mudah.my/taman-kobusak-jaya-townhouse-for-sale-kepayan-plaza333-kkia-lido-113641591.htm
2026-05-29T19:34:19.497449+00:00,sabah,townhouse,For Sale,Taman Aman Sutra | Iramanis Townhouse | Damai Luyang Hilltop Kolombong,680000.0,"RM 680,000",MYR,4,3,,1650,Kota Kinabalu,Sabah,Taman Aman Sutra | Iramanis Townhouse | Damai Luyang Hilltop Kolombong,,,,https://www.mudah.my/taman-aman-sutra-iramanis-townhouse-damai-luyang-hilltop-kolombong-114729533.htm
2026-05-29T19:34:18.658440+00:00,sabah,townhouse,For Sale,Grace Ville Townhouse Sembulan 2.5 Storey For Sale,1080000.0,"RM 1,080,000",MYR,4,4,,2270,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/grace-ville-townhouse-sembulan-2-5-storey-for-sale-114830672.htm
2026-05-29T04:27:07.582070+00:00,sabah,townhouse,For Sale,Grace Ville Townhouse / Tanjung Aru / Imago / Sembulan / KK City,1150000.0,"RM 1,150,000",MYR,5,4,,2270,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/grace-ville-townhouse-tanjung-aru-imago-sembulan-kk-city-114559592.htm
2026-05-29T04:26:29.587950+00:00,sabah,townhouse,For Sale,New 2-Storey Townhouse Rimba Hill Kinarut Lokawi Putatan CL999 Move in,590000.0,"RM 590,000",MYR,4,3,,1519,Penampang,Sabah,,,,,https://www.mudah.my/new-2-storey-townhouse-rimba-hill-kinarut-lokawi-putatan-cl999-move-in-112828944.htm
2026-05-29T04:14:36.211093+00:00,sabah,townhouse,For Sale,Sandakan batu 7 Taman Billion Townhouse for sale Rumah Baru Jual,355000.0,"RM 355,000",MYR,3,2,,1270,Sandakan,Sabah,Sandakan batu 7 Taman Billion Townhouse for sale Rumah Baru Jual,,,,https://www.mudah.my/sandakan-batu-7-taman-billion-townhouse-for-sale-rumah-baru-jual-114073968.htm
2026-05-29T04:14:34.885089+00:00,sabah,townhouse,For Sale,Double Storey Landed Townhouse | Iramanis,690000.0,"RM 690,000",MYR,3,3,,1650,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/double-storey-landed-townhouse-iramanis-114180227.htm
2026-05-29T04:14:34.114086+00:00,sabah,townhouse,For Sale,Sale - Ganang Villa Townhouse | Terrace House Kepayan Lintas Luyang,630000.0,"RM 630,000",MYR,3,4,,1800,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/sale-ganang-villa-townhouse-terrace-house-kepayan-lintas-luyang-114805823.htm
2026-05-29T04:14:33.376087+00:00,sabah,townhouse,For Sale,"Duta Garden Townhouse, Guarded gated, Jalan Bundusan, Kota Kinabalu",675000.0,"RM 675,000",MYR,3,3,,2274,Kota Kinabalu,Sabah,"Duta Garden Townhouse, Guarded gated, Jalan Bundusan, Kota Kinabalu",,,,https://www.mudah.my/duta-garden-townhouse-guarded-gated-jalan-bundusan-kota-kinabalu-111861710.htm
2026-05-29T04:14:32.326081+00:00,sabah,townhouse,For Sale,FOR SALE | 2.5-Storey Townhouse | Ganang Villa | Kapayan | KKIA | KK,580000.0,"RM 580,000",MYR,4,4,,1800,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/for-sale-2-5-storey-townhouse-ganang-villa-kapayan-kkia-kk-112312893.htm
2026-05-29T04:14:30.805072+00:00,sabah,townhouse,For Sale,"Ganang Villa 3 Storey Townhouse , Kepayan",690000.0,"RM 690,000",MYR,4,3,,2000,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/ganang-villa-3-storey-townhouse-kepayan-114147602.htm
2026-05-29T04:14:29.847072+00:00,sabah,townhouse,For Sale,"Grace Ville, Sembulan (Townhouse) For Sale - 1401 sqft 🏡",830000.0,"RM 830,000",MYR,3,3,,1410,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/grace-ville-sembulan-townhouse-for-sale-1401-sqft-114821655.htm
2026-05-29T04:14:29.460069+00:00,sabah,townhouse,For Sale,"Luyang | Seri Gaya | SK Sri Gaya, 3 Storey Terrace : Taman Townhouse",990000.0,"RM 990,000",MYR,3,3,,2260,Kota Kinabalu,Sabah,"Luyang | Seri Gaya | SK Sri Gaya, 3 Storey Terrace : Taman Townhouse",,,,https://www.mudah.my/luyang-seri-gaya-sk-sri-gaya-3-storey-terrace-taman-townhouse-113668823.htm
2026-05-29T05:04:46.993869+00:00,sarawak,apartment,For Sale,"2ND FLOOR, Duplex Apartment, CENTRAL ROAD",570000.0,"RM 570,000",MYR,4,2,,1602,Kuching,Sarawak,"Jalan Central Timur, 93300 Kuching, Sarawak",,,,https://www.mudah.my/2nd-floor-duplex-apartment-central-road-114867163.htm
2026-05-29T05:03:24.340530+00:00,sarawak,apartment,For Sale,Kuching Gala City 101 New Luxury Apartment,450000.0,"RM 450,000",MYR,1,1,,646,Kuching,Sarawak,,,,,https://www.mudah.my/kuching-gala-city-101-new-luxury-apartment-114867408.htm
2026-05-29T04:57:23.382964+00:00,sarawak,apartment,For Sale,Stutong Height Apartment 1 Level 3 - Bumi Exclusive Unit,315000.0,"RM 315,000",MYR,2,1,,635,Kuching,Sarawak,,,,,https://www.mudah.my/stutong-height-apartment-1-level-3-bumi-exclusive-unit-113655557.htm
2026-05-29T04:54:53.196975+00:00,sarawak,apartment,For Sale,3rd Mile North Greenwich Apartment For Sale,850000.0,"RM 850,000",MYR,3,3,,1350,Kuching,Sarawak,,,,,https://www.mudah.my/3rd-mile-north-greenwich-apartment-for-sale-114869765.htm
2026-05-29T04:53:40.239498+00:00,sarawak,apartment,For Sale,"Samajaya Apartment , Kuching",320000.0,"RM 320,000",MYR,3,2,,700,Kuching,Sarawak,"Lorong Usahajaya 1, Taman Muara Tabuan, 93350 Kuching, Sarawak",,,,https://www.mudah.my/samajaya-apartment-kuching-114873529.htm
2026-05-29T04:46:07.215102+00:00,sarawak,apartment,For Sale,"YARRA PARK Apartment, JLN DOGAN",520000.0,"RM 520,000",MYR,3,2,,1200,Kuching,Sarawak,,,,,https://www.mudah.my/yarra-park-apartment-jln-dogan-113740175.htm
2026-05-29T04:44:47.424324+00:00,sarawak,apartment,For Sale,Third Floor Apartment at Courtyard Sanctuary MJC for SALE!,290000.0,"RM 290,000",MYR,3,2,,818,Kuching,Sarawak,"Jalan Bandar Baru Batu Kawa, 93250 Kuching, Sarawak",,,,https://www.mudah.my/third-floor-apartment-at-courtyard-sanctuary-mjc-for-sale-104383669.htm
2026-05-29T04:44:47.209361+00:00,sarawak,apartment,For Sale,"3RD FLOOR Apartment, GARDENIA COURT",380000.0,"RM 380,000",MYR,3,2,,1232,Kuching,Sarawak,"Off Jalan Tabuan Dayak, 93350 Kuching, Sarawak",,,,https://www.mudah.my/3rd-floor-apartment-gardenia-court-113830897.htm
2026-05-29T04:43:34.543094+00:00,sarawak,apartment,For Sale,Rex Apartment Kuching,650000.0,"RM 650,000",MYR,3,2,,1075,Kuching,Sarawak,"Jalan Stutong, 93350 Kuching, Sarawak",,,,https://www.mudah.my/rex-apartment-kuching-114317039.htm
2026-05-29T04:19:22.771639+00:00,sarawak,bungalow,For Sale,"HUGE Old Bungalow,Structure Maintain Good,Reno need,Rubber Rd,Kuching",1350000.0,"RM 1,350,000",MYR,4,3,,9800,Kuching,Sarawak,,,,,https://www.mudah.my/huge-old-bungalow-structure-maintain-good-reno-need-rubber-rd-kuching-112433179.htm
2026-05-29T04:19:14.594354+00:00,sarawak,bungalow,For Sale,3rd Mile Bungalow For Sale,3500000.0,"RM 3,500,000",MYR,4,5,,2500,Kuching,Sarawak,,,,,https://www.mudah.my/3rd-mile-bungalow-for-sale-113322258.htm
2026-05-29T04:19:13.867354+00:00,sarawak,bungalow,For Sale,"BUNGALOW Double Storey, TABUAN HEIGHTS",2200000.0,"RM 2,200,000",MYR,5,5,,3000,Kuching,Sarawak,,,,,https://www.mudah.my/bungalow-double-storey-tabuan-heights-114264332.htm
2026-05-29T04:19:13.196350+00:00,sarawak,bungalow,For Sale,"Double Storey Bungalow at Ocean Park, Luak",1280000.0,"RM 1,280,000",MYR,6,4,,5661,Miri,Sarawak,,,,,https://www.mudah.my/double-storey-bungalow-at-ocean-park-luak-98638937.htm
2026-05-29T04:19:12.472353+00:00,sarawak,bungalow,For Sale,Single Storey Bungalow at Shangrila Luak,1580000.0,"RM 1,580,000",MYR,6,4,,1500,Miri,Sarawak,,,,,https://www.mudah.my/single-storey-bungalow-at-shangrila-luak-111502367.htm
2026-05-29T04:19:11.945350+00:00,sarawak,bungalow,For Sale,"Double Storey Bungalow House at Richmond Hill, Green Heights, Kuching",4000000.0,"RM 4,000,000",MYR,6,5,,5000,Kuching,Sarawak,,,,,https://www.mudah.my/double-storey-bungalow-house-at-richmond-hill-green-heights-kuching-114348200.htm
2026-05-29T04:19:11.396351+00:00,sarawak,bungalow,For Sale,"BUNGALOW LINK Triple Storey, LA PROMENADE",2850000.0,"RM 2,850,000",MYR,6,6,,4000,Kuching,Sarawak,,,,,https://www.mudah.my/bungalow-link-triple-storey-la-promenade-114298445.htm
2026-05-29T04:19:10.194342+00:00,sarawak,bungalow,For Sale,Bungalow House at Batu Lintang,1890000.0,"RM 1,890,000",MYR,4,3,,2400,Kuching,Sarawak,,,,,https://www.mudah.my/bungalow-house-at-batu-lintang-113688969.htm
2026-05-29T04:19:09.846339+00:00,sarawak,bungalow,For Sale,Jalan Song Bungalow,2400000.0,"RM 2,400,000",MYR,7,7,,2500,Kuching,Sarawak,Jalan Song Bungalow,,,,https://www.mudah.my/jalan-song-bungalow-113322331.htm
2026-05-29T04:19:09.610333+00:00,sarawak,bungalow,For Sale,"BUNGALOW LINK, 3 Storey, LA PROMENADE",2850000.0,"RM 2,850,000",MYR,6,6,,4000,Kota Samarahan,Sarawak,,,,,https://www.mudah.my/bungalow-link-3-storey-la-promenade-114298451.htm
2026-05-29T05:11:57.733631+00:00,sarawak,condo,For Sale,"Gem Suites Condo @ Stutong, 2 bedrooms unit, For Sale",518000.0,"RM 518,000",MYR,2,2,,861,Kuching,Sarawak,,,,,https://www.mudah.my/gem-suites-condo-stutong-2-bedrooms-unit-for-sale-114792774.htm
2026-05-29T05:11:53.142264+00:00,sarawak,condo,For Sale,"Next to the jewel condo, Saville suite high end apartment 468k",468000.0,"RM 468,000",MYR,2,2,,1008,Kuching,Sarawak,"Lorong Sherip Masahor 4, Taman Jelita, 93250 Kuching, Sarawak",,,,https://www.mudah.my/next-to-the-jewel-condo-saville-suite-high-end-apartment-468k-114756434.htm
2026-05-29T05:10:45.447839+00:00,sarawak,condo,For Sale,Seaview and city view Bintulu Palm Springs condominium,1100000.0,"RM 1,100,000",MYR,4,4,,2200,Bintulu,Sarawak,"Jalan Jambu Batu, Off Jalan Tun Razak, 97000 Bintulu, Sarawak",,,,https://www.mudah.my/seaview-and-city-view-bintulu-palm-springs-condominium-114801746.htm
2026-05-29T05:08:47.958661+00:00,sarawak,condo,For Sale,Zen 66 - Japanese Garden Condominium,420000.0,"RM 420,000",MYR,2,2,,920,Kuching,Sarawak,,,,,https://www.mudah.my/zen-66-japanese-garden-condominium-113252035.htm
2026-05-29T05:08:47.107658+00:00,sarawak,condo,For Sale,High-End Royal Richmond Condo For Couples,450000.0,"RM 450,000",MYR,2,2,,697,Kuching,Sarawak,"Off Jalan Datuk Bandar Mustapha, Richmond Hill, 93350 Kuching, Sarawak",,,,https://www.mudah.my/high-end-royal-richmond-condo-for-couples-114629768.htm
2026-05-29T05:08:46.000656+00:00,sarawak,condo,For Sale,Vantage Tamu Condo 2 beds for Sale,520000.0,"RM 520,000 per month",MYR,2,2,,828,Kuching,Sarawak,"Jalan Stampin Tengah, 93350 Kuching, Sarawak",,,,https://www.mudah.my/vantage-tamu-condo-2-beds-for-sale-113766297.htm
2026-05-29T05:08:45.752685+00:00,sarawak,condo,For Sale,"BDC Village Grove Condominium For Sale near Saradise, Below Bank Value",415000.0,"RM 415,000",MYR,2,2,,1194,Kuching,Sarawak,"Lorong BDC F, Taman BDC, 93350 Kuching, Sarawak",,,,https://www.mudah.my/bdc-village-grove-condominium-for-sale-near-saradise-below-bank-value-114808075.htm
2026-05-29T05:06:05.221281+00:00,sarawak,condo,For Sale,"Milano 8 Condominium at Taman Supreme, Block D, Tower 3, Level 9",500000.0,"RM 500,000",MYR,2,2,,725,Kuching,Sarawak,"Milano 8 Condominium at Taman Supreme, Block D, Tower 3, Level 9",,,,https://www.mudah.my/milano-8-condominium-at-taman-supreme-block-d-tower-3-level-9-114824336.htm
2026-05-29T05:04:46.393868+00:00,sarawak,condo,For Sale,"SKYVILLA Condo, MJC",430000.0,"RM 430,000",MYR,3,2,,1111,Kuching,Sarawak,,,,,https://www.mudah.my/skyvilla-condo-mjc-114755100.htm
2026-05-29T05:04:46.008870+00:00,sarawak,condo,For Sale,"RIVERINE EMERALD Condo, PETANAK",560000.0,"RM 560,000",MYR,2,2,,1266,Kuching,Sarawak,"Jalan Petanak, 93100 Kuching, Sarawak",,,,https://www.mudah.my/riverine-emerald-condo-petanak-114833775.htm
2026-05-29T05:04:45.702871+00:00,sarawak,condo,For Sale,"RIVERINE DIAMOND Condo, PETANAK",378000.0,"RM 378,000",MYR,1,1,,484,Kuching,Sarawak,"Jalan Petanak, 93100 Kuching, Sarawak",,,,https://www.mudah.my/riverine-diamond-condo-petanak-114373455.htm
2026-05-29T05:03:25.111531+00:00,sarawak,condo,For Sale,"Lowest Price!Huge Sqft,De Summit Condominium,Taman BDC,Kuching",550000.0,"RM 550,000",MYR,3,2,,1763,Kuching,Sarawak,"Lowest Price!Huge Sqft,De Summit Condominium,Taman BDC,Kuching",,,,https://www.mudah.my/lowest-price-huge-sqft-de-summit-condominium-taman-bdc-kuching-107850071.htm
